alpha [mm],fx [mm],fy [mm],l [mm],lextension1 [mm],lh [mm],lr [mm],lv [mm],offset1 [mm],pr [mm],pr2 [mm],w [mm],wr [mm],wu [mm],Diode 1 state,Diode 2 state,Freq [GHz],"dB(S(1,1)) []"
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.289156627,-1.455278721
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.301204819,-1.320050622
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.313253012,-1.214786878
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.325301205,-1.135277406
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.337349398,-1.078887546
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.34939759,-1.04447022
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.361445783,-1.032456585
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.373493976,-1.045197954
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.385542169,-1.087708981
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.397590361,-1.169124146
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.409638554,-1.305533007
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.421686747,-1.525676982
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.43373494,-1.883006317
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.445783133,-2.482928046
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.457831325,-3.549427819
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.469879518,-5.606334538
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.481927711,-10.08375539
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.493975904,-18.85708512
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.506024096,-10.02230259
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.518072289,-5.422135964
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.530120482,-3.303888642
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.542168675,-2.202273274
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.554216867,-1.575572998
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.56626506,-1.191857759
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.578313253,-0.942289564
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.590361446,-0.771748873
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.602409639,-0.650404075
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.614457831,-0.561154917
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.626506024,-0.493703031
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.638554217,-0.441578167
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.65060241,-0.400564832
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.662650602,-0.367829709
0.983,22.53,9.1,58.56,26.04,5,2.7,25.91,3.46,-2.8,24.41,69,6.08,5.78,1,0,1.674698795,-0.341417392
